Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,01/03/2019,Banglore,New Delhi,BLR → BOM → DEL,05:45,19:10,13h 25m,1 stop,No info,27992
Jet Airways,12/05/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,10:05 13 May,12h 55m,1 stop,No info,13941
Jet Airways,21/05/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,04:40 22 May,9h 45m,1 stop,No info,14388
Jet Airways,12/05/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,16:20 13 May,21h 25m,1 stop,In-flight meal not included,10844
IndiGo,3/03/2019,Delhi,Cochin,DEL → HYD → COK,06:40,22:20,15h 40m,1 stop,No info,11600
IndiGo,6/06/2019,Chennai,Kolkata,MAA → CCU,22:05,00:25 07 Jun,2h 20m,non-stop,No info,5277
Jet Airways,3/06/2019,Delhi,Cochin,DEL → BOM → COK,14:00,04:25 04 Jun,14h 25m,1 stop,In-flight meal not included,10262
IndiGo,03/03/2019,Banglore,New Delhi,BLR → DEL,04:00,06:50,2h 50m,non-stop,No info,6144
Jet Airways,3/06/2019,Delhi,Cochin,DEL → BOM → COK,21:50,04:25 04 Jun,6h 35m,1 stop,In-flight meal not included,12898
Jet Airways,12/05/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,04:40 13 May,22h 10m,1 stop,No info,13941
Jet Airways,18/05/2019,Delhi,Cochin,DEL → BOM → COK,14:00,04:25 19 May,14h 25m,1 stop,In-flight meal not included,12373
