Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Air Asia,3/06/2019,Banglore,Delhi,BLR → DEL,23:55,02:45 04 Jun,2h 50m,non-stop,No info,7120
Jet Airways,18/05/2019,Delhi,Cochin,DEL → AMD → BOM → COK,23:05,04:25 20 May,29h 20m,2 stops,No info,15129
SpiceJet,6/05/2019,Kolkata,Banglore,CCU → BLR,09:00,11:25,2h 25m,non-stop,No check-in baggage included,3841
SpiceJet,27/04/2019,Kolkata,Banglore,CCU → BLR,14:55,17:25,2h 30m,non-stop,No check-in baggage included,3841
Air India,24/06/2019,Delhi,Cochin,DEL → MAA → COK,17:20,09:25 25 Jun,16h 5m,1 stop,No info,7480
Air India,6/05/2019,Kolkata,Banglore,CCU → BBI → BOM → BLR,12:00,11:10 07 May,23h 10m,2 stops,No info,10676
IndiGo,21/04/2019,Banglore,Delhi,BLR → DEL,06:05,08:50,2h 45m,non-stop,No info,4423
IndiGo,21/03/2019,Delhi,Cochin,DEL → BOM → COK,09:10,15:30,6h 20m,1 stop,No info,9709
Multiple carriers,27/06/2019,Delhi,Cochin,DEL → BOM → COK,10:00,01:30 28 Jun,15h 30m,1 stop,No info,7198
Multiple carriers,6/06/2019,Delhi,Cochin,DEL → BOM → COK,07:05,19:15,12h 10m,1 stop,No info,14848
SpiceJet,12/05/2019,Mumbai,Hyderabad,BOM → HYD,05:45,07:15,1h 30m,non-stop,No check-in baggage included,1965
