Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,27/03/2019,Delhi,Cochin,DEL → BOM → COK,07:05,04:25 28 Mar,21h 20m,1 stop,In-flight meal not included,6645
Jet Airways,18/06/2019,Mumbai,Hyderabad,BOM → HYD,08:45,10:15,1h 30m,non-stop,No info,8040
Multiple carriers,21/03/2019,Delhi,Cochin,DEL → BOM → COK,13:00,01:35 22 Mar,12h 35m,1 stop,No info,8098
Jet Airways,3/06/2019,Delhi,Cochin,DEL → BOM → COK,02:15,19:00,16h 45m,1 stop,In-flight meal not included,10262
Jet Airways,18/03/2019,Banglore,New Delhi,BLR → BOM → DEL,18:40,07:40 16 Mar,13h,1 stop,No info,12284
Jet Airways,3/06/2019,Delhi,Cochin,DEL → BOM → COK,15:00,19:00 04 Jun,28h,1 stop,In-flight meal not included,10262
IndiGo,12/04/2019,Banglore,Delhi,BLR → DEL,20:00,22:50,2h 50m,non-stop,No info,4990
Air India,18/03/2019,Banglore,New Delhi,BLR → BOM → NAG → DEL,17:25,10:35 16 Mar,17h 10m,2 stops,No info,12568
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → BOM → BLR,14:05,23:35,9h 30m,1 stop,In-flight meal not included,11841
Jet Airways,15/06/2019,Delhi,Cochin,DEL → BOM → COK,02:15,12:35,10h 20m,1 stop,No info,18371
SpiceJet,01/03/2019,Banglore,New Delhi,BLR → PNQ → DEL,10:20,18:15,7h 55m,1 stop,No info,23267
