Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Air India,6/06/2019,Kolkata,Banglore,CCU → DEL → COK → BLR,10:00,01:20 07 Jun,15h 20m,2 stops,No info,13033
Jet Airways,01/03/2019,Banglore,New Delhi,BLR → BOM → DEL,08:00,07:40 02 Mar,23h 40m,1 stop,No info,22270
IndiGo,27/05/2019,Delhi,Cochin,DEL → LKO → COK,21:50,03:35 28 May,5h 45m,1 stop,No info,6769
Air Asia,24/05/2019,Kolkata,Banglore,CCU → IXR → DEL → BLR,15:10,23:30,8h 20m,2 stops,No info,5192
Jet Airways,24/05/2019,Mumbai,Hyderabad,BOM → HYD,02:55,04:20,1h 25m,non-stop,In-flight meal not included,4995
IndiGo,1/03/2019,Chennai,Kolkata,MAA → CCU,07:55,10:15,2h 20m,non-stop,No info,8580
Air India,15/06/2019,Delhi,Cochin,DEL → MAA → COK,12:30,09:25 16 Jun,20h 55m,1 stop,No info,7480
Jet Airways,27/04/2019,Banglore,Delhi,BLR → DEL,08:20,11:20,3h,non-stop,In-flight meal not included,5198
Jet Airways,6/06/2019,Delhi,Cochin,DEL → JAI → BOM → COK,09:40,19:00,9h 20m,2 stops,In-flight meal not included,10368
Jet Airways,6/05/2019,Mumbai,Hyderabad,BOM → HYD,07:05,08:30,1h 25m,non-stop,No info,8040
