Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,6/06/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,04:40 07 Jun,7h 30m,1 stop,No info,13374
Multiple carriers,21/03/2019,Delhi,Cochin,DEL → BOM → COK,11:30,21:00,9h 30m,1 stop,No info,13062
Jet Airways,3/06/2019,Delhi,Cochin,DEL → JAI → BOM → COK,05:30,19:00,13h 30m,2 stops,No info,13014
Jet Airways,21/06/2019,Banglore,Delhi,BLR → DEL,18:55,22:00,3h 5m,non-stop,No info,8541
Jet Airways,24/03/2019,Kolkata,Banglore,CCU → BOM → BLR,13:55,10:05 25 Mar,20h 10m,1 stop,In-flight meal not included,11134
Jet Airways,21/03/2019,Banglore,New Delhi,BLR → BOM → DEL,08:55,19:10,10h 15m,1 stop,In-flight meal not included,7832
Multiple carriers,9/05/2019,Delhi,Cochin,DEL → HYD → COK,13:15,22:30,9h 15m,1 stop,No info,8888
Jet Airways,12/05/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,09:20 13 May,14h 25m,1 stop,In-flight meal not included,9663
Multiple carriers,6/03/2019,Delhi,Cochin,DEL → BOM → COK,07:05,15:30,8h 25m,1 stop,No info,17267
Jet Airways,21/03/2019,Banglore,New Delhi,BLR → BOM → DEL,20:35,11:25 19 Mar,14h 50m,1 stop,In-flight meal not included,7832
Vistara,18/03/2019,Banglore,New Delhi,BLR → DEL,19:40,22:20,2h 40m,non-stop,No info,12123
