Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Air India,1/03/2019,Mumbai,Hyderabad,BOM → HYD,19:30,20:45,1h 15m,non-stop,No info,15385
Jet Airways,24/03/2019,Kolkata,Banglore,CCU → BOM → BLR,16:55,16:20 25 Mar,23h 25m,1 stop,In-flight meal not included,11134
Jet Airways,12/04/2019,Banglore,Delhi,BLR → DEL,18:55,22:00,3h 5m,non-stop,No info,7229
SpiceJet,03/03/2019,Banglore,New Delhi,BLR → DEL,20:30,23:20,2h 50m,non-stop,No info,6860
Jet Airways,9/03/2019,Delhi,Cochin,DEL → BOM → COK,19:45,04:25 10 Mar,8h 40m,1 stop,No info,15554
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,21:05,11h 30m,1 stop,In-flight meal not included,8066
IndiGo,3/06/2019,Delhi,Cochin,DEL → BLR → COK,15:10,20:00,4h 50m,1 stop,No info,6493
Air India,15/03/2019,Banglore,New Delhi,BLR → HYD → VGA → DEL,17:00,22:55 16 Mar,29h 55m,2 stops,No info,8534
Jet Airways,6/06/2019,Delhi,Cochin,DEL → BHO → BOM → COK,05:30,12:35,7h 5m,2 stops,In-flight meal not included,13344
Vistara,6/03/2019,Mumbai,Hyderabad,BOM → DEL → HYD,14:40,09:25 07 Mar,18h 45m,1 stop,No info,12395
Air India,3/06/2019,Delhi,Cochin,DEL → JDH → BOM → COK,12:55,19:15 04 Jun,30h 20m,2 stops,No info,12436
