Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Air India,12/06/2019,Delhi,Cochin,DEL → GOI → BOM → COK,10:55,07:40 13 Jun,20h 45m,2 stops,No info,11753
Air India,27/05/2019,Delhi,Cochin,DEL → LKO → BOM → COK,18:30,19:15 28 May,24h 45m,2 stops,No info,12488
Jet Airways,12/06/2019,Kolkata,Banglore,CCU → BOM → BLR,14:05,19:50,5h 45m,1 stop,In-flight meal not included,9899
Multiple carriers,6/06/2019,Delhi,Cochin,DEL → BOM → COK,09:15,19:00,9h 45m,1 stop,No info,11622
SpiceJet,27/03/2019,Kolkata,Banglore,CCU → BLR,06:55,09:35,2h 40m,non-stop,No info,3847
Jet Airways,27/06/2019,Delhi,Cochin,DEL → BOM → COK,22:50,04:25 28 Jun,5h 35m,1 stop,No info,16079
Jet Airways,18/06/2019,Banglore,Delhi,BLR → DEL,06:00,08:45,2h 45m,non-stop,In-flight meal not included,6478
Air India,21/06/2019,Delhi,Cochin,DEL → COK,14:10,17:10,3h,non-stop,No info,5201
Air Asia,9/05/2019,Kolkata,Banglore,CCU → BLR,10:20,12:55,2h 35m,non-stop,No info,4409
Jet Airways,06/03/2019,Banglore,New Delhi,BLR → BOM → DEL,08:55,09:30 07 Mar,24h 35m,1 stop,No info,17261
Vistara,27/05/2019,Banglore,Delhi,BLR → DEL,17:00,19:35,2h 35m,non-stop,No info,4878
