Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Multiple carriers,27/06/2019,Delhi,Cochin,DEL → BOM → COK,08:00,21:00,13h,1 stop,No info,13587
Multiple carriers,3/06/2019,Delhi,Cochin,DEL → BOM → COK,11:30,21:00,9h 30m,1 stop,No info,13587
Jet Airways,27/03/2019,Delhi,Cochin,DEL → BOM → COK,08:00,04:25 28 Mar,20h 25m,1 stop,In-flight meal not included,6645
SpiceJet,15/04/2019,Banglore,Delhi,BLR → DEL,05:55,08:35,2h 40m,non-stop,No info,4423
Air India,18/03/2019,Banglore,New Delhi,BLR → BOM → BHO → DEL,17:25,23:25 16 Mar,30h,2 stops,No info,11518
Jet Airways,24/03/2019,Kolkata,Banglore,CCU → BOM → BLR,13:55,04:45 25 Mar,14h 50m,1 stop,No info,13759
SpiceJet,18/06/2019,Banglore,Delhi,BLR → DEL,05:55,08:35,2h 40m,non-stop,No info,3625
IndiGo,15/03/2019,Kolkata,Banglore,CCU → BLR,05:30,08:20,2h 50m,non-stop,No info,4148
Vistara,24/04/2019,Banglore,Delhi,BLR → DEL,17:00,19:35,2h 35m,non-stop,No info,5613
Air India,6/05/2019,Kolkata,Banglore,CCU → DEL → VGA → BLR,10:00,10:00 07 May,24h,2 stops,No info,14298
Jet Airways,21/03/2019,Banglore,New Delhi,BLR → BOM → DEL,08:00,21:20,13h 20m,1 stop,In-flight meal not included,7832
