Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Multiple carriers,24/06/2019,Delhi,Cochin,DEL → BOM → COK,13:00,21:00,8h,1 stop,No info,7408
Jet Airways,01/03/2019,Banglore,New Delhi,BLR → BOM → DEL,14:05,11:25 02 Mar,21h 20m,1 stop,No info,20800
Air India,3/06/2019,Delhi,Cochin,DEL → UDR → BOM → COK,13:20,07:40 04 Jun,18h 20m,2 stops,No info,11911
Vistara,3/04/2019,Banglore,Delhi,BLR → DEL,07:00,09:40,2h 40m,non-stop,No info,5403
Jet Airways,6/06/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,19:10,9h 35m,1 stop,In-flight meal not included,13469
Jet Airways,6/06/2019,Delhi,Cochin,DEL → IDR → BOM → COK,21:25,12:35 07 Jun,15h 10m,2 stops,In-flight meal not included,11270
Air Asia,24/06/2019,Delhi,Cochin,DEL → BLR → COK,20:45,06:35 25 Jun,9h 50m,1 stop,No info,6152
Jet Airways,27/03/2019,Delhi,Cochin,DEL → BOM → COK,08:00,04:25 28 Mar,20h 25m,1 stop,No info,12452
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,16:20 16 May,23h 50m,1 stop,In-flight meal not included,10844
IndiGo,18/05/2019,Delhi,Cochin,DEL → HYD → COK,11:55,22:30,10h 35m,1 stop,No info,8216
Jet Airways,12/06/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,19:50,13h 20m,1 stop,No info,13626
