Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
IndiGo,15/05/2019,Delhi,Cochin,DEL → BOM → COK,07:30,21:00,13h 30m,1 stop,No info,7191
SpiceJet,3/03/2019,Kolkata,Banglore,CCU → BLR,17:15,19:45,2h 30m,non-stop,No info,6251
Jet Airways,27/03/2019,Delhi,Cochin,DEL → MAA → BOM → COK,05:10,04:25 28 Mar,23h 15m,2 stops,In-flight meal not included,9412
SpiceJet,15/03/2019,Kolkata,Banglore,CCU → BLR,22:20,00:40 16 Mar,2h 20m,non-stop,No check-in baggage included,3815
Air India,15/05/2019,Mumbai,Hyderabad,BOM → HYD,19:30,20:45,1h 15m,non-stop,No info,3100
Vistara,21/06/2019,Delhi,Cochin,DEL → COK,14:40,17:50,3h 10m,non-stop,No info,6216
Multiple carriers,27/06/2019,Delhi,Cochin,DEL → BOM → COK,14:00,01:30 28 Jun,11h 30m,1 stop,No info,13377
IndiGo,21/03/2019,Banglore,New Delhi,BLR → HYD → DEL,07:30,12:20,4h 50m,1 stop,No info,5694
Air India,21/05/2019,Kolkata,Banglore,CCU → VNS → DEL → BLR,14:30,12:30 22 May,22h,2 stops,No info,15107
Air India,9/03/2019,Delhi,Cochin,DEL → BOM → COK,23:00,19:15 10 Mar,20h 15m,1 stop,No info,11260
Air India,27/05/2019,Delhi,Cochin,DEL → BOM → COK,08:00,19:15,11h 15m,1 stop,No info,9929
