Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,6/06/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,08:15 07 Jun,13h 20m,1 stop,No info,14571
Vistara,24/06/2019,Chennai,Kolkata,MAA → CCU,17:45,20:05,2h 20m,non-stop,No info,11982
Jet Airways,1/05/2019,Mumbai,Hyderabad,BOM → HYD,07:05,08:30,1h 25m,non-stop,No info,8040
Vistara,18/03/2019,Banglore,New Delhi,BLR → DEL,16:00,18:35,2h 35m,non-stop,No info,11913
Air Asia,24/05/2019,Kolkata,Banglore,CCU → BBI → BLR,06:50,10:30,3h 40m,1 stop,No info,5162
Jet Airways,15/06/2019,Delhi,Cochin,DEL → JAI → BOM → COK,09:40,12:35 16 Jun,26h 55m,2 stops,No info,13014
Jet Airways,18/05/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,04:40 19 May,7h 30m,1 stop,In-flight meal not included,8586
Multiple carriers,21/05/2019,Delhi,Cochin,DEL → BOM → COK,08:00,19:00,11h,1 stop,No info,10197
Vistara,1/05/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,20:20 02 May,27h 20m,1 stop,No info,8610
Air Asia,1/06/2019,Banglore,Delhi,BLR → DEL,23:55,02:45 02 Jun,2h 50m,non-stop,No info,7120
