Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Air India,27/06/2019,Delhi,Cochin,DEL → HYD → BOM → COK,17:15,07:40 28 Jun,14h 25m,2 stops,No info,13039
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → DEL → BLR,20:25,14:25 02 May,18h,1 stop,In-flight meal not included,9314
SpiceJet,27/06/2019,Delhi,Cochin,DEL → BLR → COK,17:55,22:50,4h 55m,1 stop,No info,4957
Multiple carriers,3/03/2019,Delhi,Cochin,DEL → BOM → COK,04:00,11:30,7h 30m,1 stop,No info,14973
Jet Airways,9/06/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,16:20,7h 55m,1 stop,No info,14571
IndiGo,6/05/2019,Kolkata,Banglore,CCU → BLR,14:25,16:55,2h 30m,non-stop,No info,5224
Multiple carriers,24/06/2019,Delhi,Cochin,DEL → BOM → COK,09:15,19:00,9h 45m,1 stop,No info,11622
GoAir,27/05/2019,Banglore,Delhi,BLR → DEL,20:55,23:40,2h 45m,non-stop,No info,3419
Jet Airways,1/06/2019,Delhi,Cochin,DEL → BHO → BOM → COK,05:30,12:35,7h 5m,2 stops,In-flight meal not included,13344
IndiGo,6/06/2019,Delhi,Cochin,DEL → BOM → COK,16:00,01:30 07 Jun,9h 30m,1 stop,No info,6316
IndiGo,21/06/2019,Mumbai,Hyderabad,BOM → HYD,16:55,18:25,1h 30m,non-stop,No info,4392
