Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
111473,GO_FIRST,G8-790,Bangalore,Afternoon,one,Night,Hyderabad,Economy,8.17,17,7279
213588,Vistara,UK-813,Delhi,Evening,zero,Night,Bangalore,Business,2.83,22,32859
207543,Vistara,UK-706,Delhi,Afternoon,one,Morning,Mumbai,Business,21.83,10,36577
289370,Vistara,UK-828,Chennai,Early_Morning,one,Night,Delhi,Business,14.92,32,60160
50436,Vistara,UK-873,Mumbai,Early_Morning,one,Evening,Delhi,Economy,13.58,38,5547
8662,Vistara,UK-837,Delhi,Evening,one,Morning,Mumbai,Economy,18.25,43,5040
129005,Vistara,UK-720,Kolkata,Early_Morning,one,Night,Mumbai,Economy,14.83,12,10425
214786,Vistara,UK-953,Delhi,Night,one,Morning,Bangalore,Business,14.08,36,42457
103480,Vistara,UK-893,Bangalore,Evening,two_or_more,Evening,Kolkata,Economy,24.0,7,14733
170022,Indigo,6E-371,Hyderabad,Evening,zero,Evening,Bangalore,Economy,1.33,44,1776
