Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,6/04/2019,Delhi,Cochin,DEL → BOM → COK,13:00,19:00,6h,1 stop,In-flight meal not included,5177
Jet Airways,27/06/2019,Delhi,Cochin,DEL → BOM → COK,11:30,19:00,7h 30m,1 stop,No info,14714
Jet Airways,12/06/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,19:50,11h 25m,1 stop,No info,13626
Air India,24/06/2019,Delhi,Cochin,DEL → CCU → BOM → COK,06:50,07:40 25 Jun,24h 50m,2 stops,No info,13381
Air India,9/03/2019,Delhi,Cochin,DEL → LKO → BOM → COK,18:30,19:15 10 Mar,24h 45m,2 stops,No info,18211
Multiple carriers,21/03/2019,Delhi,Cochin,DEL → HYD → MAA → COK,13:15,21:20,8h 5m,2 stops,No info,6653
Jet Airways,12/05/2019,Kolkata,Banglore,CCU → BOM → BLR,14:05,23:35,9h 30m,1 stop,No info,14781
Air India,6/05/2019,Kolkata,Banglore,CCU → BOM → COK → BLR,09:25,01:20 07 May,15h 55m,2 stops,No info,11458
Jet Airways,9/06/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,19:50,13h 20m,1 stop,In-flight meal not included,10844
IndiGo,24/05/2019,Mumbai,Hyderabad,BOM → HYD,02:35,04:05,1h 30m,non-stop,No info,3342
