Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Multiple carriers,21/03/2019,Delhi,Cochin,DEL → BOM → COK,09:00,15:30,6h 30m,1 stop,No info,8307
Air India,18/05/2019,Delhi,Cochin,DEL → MAA → COK,17:20,09:25 19 May,16h 5m,1 stop,No info,7690
Jet Airways,18/05/2019,Delhi,Cochin,DEL → AMD → BOM → COK,13:25,12:35 19 May,23h 10m,2 stops,No info,16704
Air India,9/03/2019,Delhi,Cochin,DEL → BOM → COK,04:00,07:40 10 Mar,27h 40m,1 stop,No info,10315
Jet Airways,27/05/2019,Delhi,Cochin,DEL → JAI → BOM → COK,09:40,12:35 28 May,26h 55m,2 stops,No info,15129
Air India,24/03/2019,Kolkata,Banglore,CCU → DEL → BLR,07:00,08:55 25 Mar,25h 55m,1 stop,No info,12173
Air India,3/04/2019,Kolkata,Banglore,CCU → HYD → BLR,19:00,11:05 04 Apr,16h 5m,1 stop,No info,4227
IndiGo,12/06/2019,Banglore,Delhi,BLR → DEL,06:05,08:50,2h 45m,non-stop,No info,3943
Jet Airways,1/06/2019,Banglore,Delhi,BLR → DEL,11:10,14:05,2h 55m,non-stop,In-flight meal not included,7229
Vistara,15/05/2019,Kolkata,Banglore,CCU → DEL → BLR,07:10,20:20,13h 10m,1 stop,No info,8610
IndiGo,09/03/2019,Banglore,New Delhi,BLR → DEL,07:10,10:05,2h 55m,non-stop,No info,7303
