Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,10:05 02 May,15h 10m,1 stop,No info,13941
Air India,15/03/2019,Banglore,New Delhi,BLR → GAU → DEL,13:50,22:10,8h 20m,1 stop,No info,9166
Air India,3/03/2019,Delhi,Cochin,DEL → TRV → COK,05:15,06:50 04 Mar,25h 35m,1 stop,No info,12677
Air India,24/03/2019,Chennai,Kolkata,MAA → CCU,11:40,13:55,2h 15m,non-stop,No info,4405
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,23:35,14h,1 stop,No info,12121
Air India,6/06/2019,Banglore,Delhi,BLR → DEL,21:05,23:55,2h 50m,non-stop,No info,6121
Jet Airways,18/05/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,09:20 19 May,24h 55m,1 stop,No info,14388
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → DEL → BLR,20:25,10:55 02 Apr,14h 30m,1 stop,No info,11467
Jet Airways,12/03/2019,Banglore,New Delhi,BLR → BOM → DEL,21:25,10:25 13 Mar,13h,1 stop,No info,13817
Air India,6/05/2019,Mumbai,Hyderabad,BOM → HYD,19:30,20:45,1h 15m,non-stop,No info,3100
Multiple carriers,21/05/2019,Delhi,Cochin,DEL → BOM → COK,11:40,19:15,7h 35m,1 stop,No info,8266
