Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,23:35,17h 5m,1 stop,In-flight meal not included,7064
Jet Airways,9/06/2019,Delhi,Cochin,DEL → BHO → BOM → COK,05:30,12:35,7h 5m,2 stops,No info,14441
Multiple carriers,3/03/2019,Delhi,Cochin,DEL → BOM → COK,13:00,01:35 04 Mar,12h 35m,1 stop,No info,17493
Jet Airways,9/06/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,22:35 10 Jun,26h 35m,1 stop,In-flight meal not included,10844
SpiceJet,1/06/2019,Mumbai,Hyderabad,BOM → HYD,05:45,07:15,1h 30m,non-stop,No info,2753
Jet Airways,21/05/2019,Delhi,Cochin,DEL → BOM → COK,08:00,04:25 22 May,20h 25m,1 stop,In-flight meal not included,12898
Jet Airways,15/04/2019,Banglore,Delhi,BLR → DEL,18:55,22:00,3h 5m,non-stop,No info,7229
Air India,3/06/2019,Delhi,Cochin,DEL → JAI → BOM → COK,12:00,07:40 04 Jun,19h 40m,2 stops,No info,8603
Jet Airways,18/05/2019,Delhi,Cochin,DEL → JAI → BOM → COK,05:30,04:25 19 May,22h 55m,2 stops,No info,15129
Jet Airways,15/06/2019,Delhi,Cochin,DEL → JDH → BOM → COK,11:40,19:00,7h 20m,2 stops,No info,18804
