Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Multiple carriers,6/06/2019,Delhi,Cochin,DEL → BOM → COK,11:40,21:00,9h 20m,1 stop,No info,7005
Jet Airways,9/06/2019,Delhi,Cochin,DEL → BDQ → BOM → COK,18:25,12:35 10 Jun,18h 10m,2 stops,No info,14237
SpiceJet,6/04/2019,Banglore,Delhi,BLR → DEL,21:10,00:05 07 Apr,2h 55m,non-stop,No info,3971
IndiGo,21/06/2019,Banglore,Delhi,BLR → DEL,22:10,01:00 22 Jun,2h 50m,non-stop,No info,3943
IndiGo,27/03/2019,Delhi,Cochin,DEL → BOM → COK,06:40,15:30,8h 50m,1 stop,No info,8574
Air India,15/06/2019,Delhi,Cochin,DEL → BHO → BOM → COK,05:55,19:15,13h 20m,2 stops,No info,12646
Jet Airways,21/03/2019,Delhi,Cochin,DEL → UDR → BOM → COK,13:00,18:50 22 Mar,29h 50m,2 stops,No info,13082
Jet Airways,21/05/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,08:15 22 May,23h 50m,1 stop,No info,13941
GoAir,6/04/2019,Delhi,Cochin,DEL → BOM → COK,07:00,12:55,5h 55m,1 stop,No info,5135
Air India,21/05/2019,Kolkata,Banglore,CCU → DEL → BLR,10:00,20:25,10h 25m,1 stop,No info,11096
Jet Airways,18/03/2019,Banglore,New Delhi,BLR → BOM → DEL,22:50,09:30 16 Mar,10h 40m,1 stop,No info,13555
