Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,24/05/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,16:20,9h 50m,1 stop,In-flight meal not included,10844
IndiGo,9/04/2019,Kolkata,Banglore,CCU → BLR,20:20,22:55,2h 35m,non-stop,No info,4488
Air India,24/05/2019,Delhi,Cochin,DEL → BOM → COK,23:00,19:15 25 May,20h 15m,1 stop,No info,8582
Jet Airways,24/06/2019,Delhi,Cochin,DEL → BOM → COK,19:45,12:35 25 Jun,16h 50m,1 stop,In-flight meal not included,10262
Vistara,6/05/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,10:45 07 May,17h 45m,1 stop,No info,8662
IndiGo,24/03/2019,Banglore,New Delhi,BLR → DEL,06:00,08:45,2h 45m,non-stop,No info,4777
Jet Airways,27/03/2019,Mumbai,Hyderabad,BOM → HYD,15:50,17:20,1h 30m,non-stop,In-flight meal not included,2071
Jet Airways,12/03/2019,Banglore,New Delhi,BLR → BOM → DEL,22:55,15:15 13 Mar,16h 20m,1 stop,In-flight meal not included,11087
Air India,18/04/2019,Banglore,Delhi,BLR → DEL,21:05,23:55,2h 50m,non-stop,No info,5228
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,16:20,9h 50m,1 stop,No info,12996
Jet Airways,06/03/2019,Banglore,New Delhi,BLR → BOM → DEL,08:00,23:00,15h,1 stop,No info,16736
