Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,21/03/2019,Banglore,New Delhi,BLR → BDQ → DEL,05:50,12:20,6h 30m,1 stop,In-flight meal not included,6163
Jet Airways,27/03/2019,Delhi,Cochin,DEL → BOM → COK,16:00,04:25 28 Mar,12h 25m,1 stop,In-flight meal not included,6540
SpiceJet,12/05/2019,Kolkata,Banglore,CCU → MAA → BLR,15:05,20:20,5h 15m,1 stop,No info,4649
Jet Airways,9/06/2019,Delhi,Cochin,DEL → BOM → COK,21:50,19:00 10 Jun,21h 10m,1 stop,In-flight meal not included,10262
Vistara,6/04/2019,Banglore,Delhi,BLR → DEL,19:30,22:15,2h 45m,non-stop,No info,5613
IndiGo,24/03/2019,Banglore,New Delhi,BLR → DEL,08:30,11:30,3h,non-stop,No info,6144
Jet Airways,12/05/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,22:05 13 May,29h 5m,1 stop,No info,13067
Vistara,03/03/2019,Banglore,New Delhi,BLR → DEL,21:10,00:05 07 Mar,2h 55m,non-stop,No info,7608
Multiple carriers,9/06/2019,Delhi,Cochin,DEL → BOM → COK,10:00,01:30 10 Jun,15h 30m,1 stop,No info,7198
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,23:35,7h 5m,1 stop,No info,13941
Jet Airways,9/06/2019,Delhi,Cochin,DEL → JAI → BOM → COK,09:40,04:25 10 Jun,18h 45m,2 stops,In-flight meal not included,10368
