Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
IndiGo,24/05/2019,Banglore,Delhi,BLR → DEL,01:30,04:15,2h 45m,non-stop,No info,3419
Jet Airways,24/06/2019,Delhi,Cochin,DEL → BOM → COK,22:50,04:25 25 Jun,5h 35m,1 stop,No info,14714
Jet Airways,09/03/2019,Banglore,New Delhi,BLR → BOM → DEL,05:45,11:25,5h 40m,1 stop,In-flight meal not included,11087
IndiGo,27/06/2019,Delhi,Cochin,DEL → BOM → COK,16:00,01:30 28 Jun,9h 30m,1 stop,No info,6316
SpiceJet,27/05/2019,Chennai,Kolkata,MAA → CCU,09:45,12:00,2h 15m,non-stop,No check-in baggage included,3543
Jet Airways,6/06/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,12:00 07 Jun,17h 5m,1 stop,No info,14571
Jet Airways,9/06/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,18:00,8h 25m,1 stop,No info,14676
Jet Airways,06/03/2019,Banglore,New Delhi,BLR → BOM → DEL,16:55,09:30 07 Mar,16h 35m,1 stop,No info,17261
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,23:35,15h 10m,1 stop,No info,13941
Air India,3/03/2019,Delhi,Cochin,DEL → BLR → COK,06:10,08:15 04 Mar,26h 5m,1 stop,No info,13348
Jet Airways,18/06/2019,Banglore,Delhi,BLR → DEL,11:10,14:05,2h 55m,non-stop,No info,8016
