Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
SpiceJet,3/04/2019,Kolkata,Banglore,CCU → MAA → BLR,15:05,20:20,5h 15m,1 stop,No info,4649
Jet Airways,9/03/2019,Mumbai,Hyderabad,BOM → HYD,19:40,21:10,1h 30m,non-stop,No info,5678
SpiceJet,1/06/2019,Banglore,Delhi,BLR → DEL,09:30,12:20,2h 50m,non-stop,No info,3971
Multiple carriers,3/06/2019,Delhi,Cochin,DEL → HYD → COK,07:10,16:10,9h,1 stop,No info,7878
Jet Airways,27/06/2019,Delhi,Cochin,DEL → JAI → BOM → COK,05:30,19:00,13h 30m,2 stops,No info,13014
IndiGo,1/05/2019,Banglore,Delhi,BLR → DEL,06:05,08:50,2h 45m,non-stop,No info,4423
Jet Airways,1/06/2019,Delhi,Cochin,DEL → BOM → COK,14:00,04:25 02 Jun,14h 25m,1 stop,In-flight meal not included,10262
Vistara,27/05/2019,Banglore,Delhi,BLR → DEL,09:45,12:35,2h 50m,non-stop,No info,4668
Jet Airways,21/05/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,18:15 22 May,21h 5m,1 stop,In-flight meal not included,10844
Jet Airways,24/06/2019,Delhi,Cochin,DEL → JAI → BOM → COK,09:40,04:25 25 Jun,18h 45m,2 stops,In-flight meal not included,10368
