Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
IndiGo,09/03/2019,Banglore,New Delhi,BLR → DEL,01:30,04:15,2h 45m,non-stop,No info,4545
Jet Airways,01/03/2019,Banglore,New Delhi,BLR → BOM → DEL,22:50,20:20 02 Mar,21h 30m,1 stop,No info,25735
Jet Airways,21/03/2019,Delhi,Cochin,DEL → JAI → BOM → COK,05:30,04:25 22 Mar,22h 55m,2 stops,No info,12647
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,14:05,08:15 02 May,18h 10m,1 stop,In-flight meal not included,8586
IndiGo,9/06/2019,Chennai,Kolkata,MAA → CCU,22:05,00:25 10 Jun,2h 20m,non-stop,No info,5277
IndiGo,27/03/2019,Delhi,Cochin,DEL → BOM → COK,11:30,01:35 28 Mar,14h 5m,1 stop,No info,6206
Air Asia,12/04/2019,Banglore,Delhi,BLR → DEL,11:10,13:55,2h 45m,non-stop,No info,4483
Vistara,24/05/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,18:50 25 May,25h 50m,1 stop,No info,9870
SpiceJet,27/06/2019,Kolkata,Banglore,CCU → BLR,17:10,19:40,2h 30m,non-stop,No check-in baggage included,3841
SpiceJet,27/03/2019,Kolkata,Banglore,CCU → BLR,09:00,11:30,2h 30m,non-stop,No check-in baggage included,3815
IndiGo,24/03/2019,Banglore,New Delhi,BLR → DEL,23:30,02:20 25 Mar,2h 50m,non-stop,No info,6860
