Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,15/06/2019,Delhi,Cochin,DEL → NAG → BOM → COK,14:35,12:35 16 Jun,22h,2 stops,No info,13376
IndiGo,3/06/2019,Kolkata,Banglore,CCU → BLR,14:25,16:55,2h 30m,non-stop,No info,5644
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → DEL → BLR,20:25,21:05 07 May,24h 40m,1 stop,No info,13067
Multiple carriers,15/05/2019,Delhi,Cochin,DEL → HYD → COK,07:10,16:10,9h,1 stop,No info,6513
IndiGo,9/05/2019,Mumbai,Hyderabad,BOM → HYD,12:00,13:30,1h 30m,non-stop,No info,4392
IndiGo,6/03/2019,Kolkata,Banglore,CCU → BLR,05:30,08:20,2h 50m,non-stop,No info,4778
Jet Airways,18/05/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,20:45 19 May,24h 45m,1 stop,In-flight meal not included,10844
Air India,24/05/2019,Kolkata,Banglore,CCU → IXR → DEL → BLR,05:50,12:30 25 May,30h 40m,2 stops,No info,12723
Jet Airways,24/03/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,09:15 25 Mar,12h 5m,1 stop,In-flight meal not included,11134
Jet Airways,9/05/2019,Banglore,Delhi,BLR → DEL,18:55,22:00,3h 5m,non-stop,No info,7229
