Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Vistara,15/05/2019,Banglore,Delhi,BLR → DEL,19:30,22:15,2h 45m,non-stop,No info,4878
IndiGo,3/04/2019,Banglore,Delhi,BLR → DEL,13:00,15:50,2h 50m,non-stop,No info,4077
IndiGo,9/05/2019,Kolkata,Banglore,CCU → PNQ → BLR,21:00,02:15 10 May,5h 15m,1 stop,No info,7605
Jet Airways,15/06/2019,Delhi,Cochin,DEL → JAI → BOM → COK,05:30,04:25 16 Jun,22h 55m,2 stops,No info,13014
IndiGo,3/03/2019,Delhi,Cochin,DEL → HYD → COK,07:35,22:20,14h 45m,1 stop,No info,11600
Jet Airways,12/05/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,09:45 13 May,16h 45m,1 stop,No info,14151
Air India,24/06/2019,Delhi,Cochin,DEL → HYD → BOM → COK,13:15,07:40 25 Jun,18h 25m,2 stops,No info,12497
Jet Airways,6/03/2019,Delhi,Cochin,DEL → BOM → COK,02:15,18:50,16h 35m,1 stop,No info,17024
SpiceJet,9/03/2019,Chennai,Kolkata,MAA → CCU,09:30,12:05,2h 35m,non-stop,No info,6300
Multiple carriers,6/03/2019,Delhi,Cochin,DEL → BOM → COK,17:45,01:35 07 Mar,7h 50m,1 stop,No info,15147
Multiple carriers,1/06/2019,Delhi,Cochin,DEL → BOM → COK,12:50,01:30 02 Jun,12h 40m,1 stop,No info,6795
