Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Multiple carriers,6/03/2019,Delhi,Cochin,DEL → BOM → COK,04:00,18:50,14h 50m,1 stop,No info,13399
Air India,6/06/2019,Delhi,Cochin,DEL → AMD → BOM → COK,16:40,19:15 07 Jun,26h 35m,2 stops,No info,9653
Jet Airways,6/06/2019,Delhi,Cochin,DEL → BOM → COK,10:00,19:00,9h,1 stop,No info,14714
Air Asia,18/06/2019,Banglore,Delhi,BLR → DEL,11:10,13:55,2h 45m,non-stop,No info,3383
Jet Airways,01/03/2019,Banglore,New Delhi,BLR → BOM → DEL,14:05,08:15 02 Mar,18h 10m,1 stop,No info,22270
Vistara,3/03/2019,Chennai,Kolkata,MAA → CCU,07:05,09:20,2h 15m,non-stop,No info,5944
Jet Airways,12/05/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,08:15 13 May,13h 20m,1 stop,In-flight meal not included,9663
Multiple carriers,1/06/2019,Delhi,Cochin,DEL → BOM → COK,11:40,21:00,9h 20m,1 stop,No info,7740
Air India,1/04/2019,Kolkata,Banglore,CCU → DEL → BLR,20:30,23:15 02 Apr,26h 45m,1 stop,No info,7211
Jet Airways,1/04/2019,Banglore,Delhi,BLR → DEL,18:55,22:00,3h 5m,non-stop,No info,7229
IndiGo,6/04/2019,Kolkata,Banglore,CCU → BLR,11:30,14:05,2h 35m,non-stop,No info,4174
