Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,6/06/2019,Delhi,Cochin,DEL → IDR → BOM → COK,21:25,19:00 07 Jun,21h 35m,2 stops,No info,13292
Air India,9/03/2019,Delhi,Cochin,DEL → BLR → COK,06:10,23:00,16h 50m,1 stop,No info,9064
Jet Airways,18/05/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,09:20 19 May,12h 10m,1 stop,No info,14388
SpiceJet,12/06/2019,Banglore,Delhi,BLR → DEL,05:55,08:35,2h 40m,non-stop,No info,4423
Air India,1/05/2019,Delhi,Cochin,DEL → HYD → MAA → COK,17:15,09:25 02 May,16h 10m,2 stops,No info,8839
Vistara,24/05/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,23:25,6h 25m,1 stop,No info,9870
Jet Airways,27/06/2019,Delhi,Cochin,DEL → AMD → BOM → COK,23:05,19:00 28 Jun,19h 55m,2 stops,No info,12819
Multiple carriers,15/05/2019,Delhi,Cochin,DEL → BOM → COK,19:00,01:30 16 May,6h 30m,1 stop,No info,7670
Jet Airways,9/05/2019,Kolkata,Banglore,CCU → DEL → BLR,20:25,10:55 10 May,14h 30m,1 stop,In-flight meal not included,8066
Air India,6/03/2019,Mumbai,Hyderabad,BOM → GOI → PNQ → HYD,05:05,16:55,11h 50m,2 stops,No info,16697
IndiGo,12/06/2019,Delhi,Cochin,DEL → BOM → COK,15:00,01:30 13 Jun,10h 30m,1 stop,No info,5684
