Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
IndiGo,9/05/2019,Kolkata,Banglore,CCU → BBI → BLR,07:10,12:40,5h 30m,1 stop,No info,4864
Multiple carriers,6/03/2019,Delhi,Cochin,DEL → BOM → COK,06:40,18:50,12h 10m,1 stop,No info,15135
Air India,6/06/2019,Kolkata,Banglore,CCU → BOM → BLR,16:50,11:10 07 Jun,18h 20m,1 stop,No info,8366
Jet Airways,9/06/2019,Delhi,Cochin,DEL → IDR → BOM → COK,05:30,04:25 10 Jun,22h 55m,2 stops,No info,13292
Air India,15/06/2019,Banglore,Delhi,BLR → DEL,17:00,19:45,2h 45m,non-stop,No info,7171
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,21:05,11h 30m,1 stop,No info,12121
Air India,12/06/2019,Delhi,Cochin,DEL → GOI → BOM → COK,10:55,19:15,8h 20m,2 stops,No info,11753
IndiGo,01/03/2019,Banglore,New Delhi,BLR → HYD → DEL,05:15,10:00,4h 45m,1 stop,No Info,8064
Jet Airways,6/06/2019,Delhi,Cochin,DEL → BOM → COK,15:00,19:00 07 Jun,28h,1 stop,In-flight meal not included,10262
IndiGo,3/05/2019,Chennai,Kolkata,MAA → CCU,22:05,00:25 04 May,2h 20m,non-stop,No info,5277
