Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
SpiceJet,9/04/2019,Kolkata,Banglore,CCU → BLR,06:55,09:30,2h 35m,non-stop,No check-in baggage included,3841
Air India,9/04/2019,Delhi,Cochin,DEL → BHO → BOM → COK,05:55,07:40 10 Apr,25h 45m,2 stops,No info,10021
SpiceJet,24/06/2019,Chennai,Kolkata,MAA → CCU,17:45,20:05,2h 20m,non-stop,No info,3597
IndiGo,24/05/2019,Chennai,Kolkata,MAA → CCU,11:35,14:00,2h 25m,non-stop,No info,4332
GoAir,21/06/2019,Banglore,Delhi,BLR → DEL,20:55,23:40,2h 45m,non-stop,No info,3898
Jet Airways,6/03/2019,Mumbai,Hyderabad,BOM → BDQ → DEL → HYD,13:05,16:50 07 Mar,27h 45m,2 stops,No info,21375
Vistara,6/06/2019,Kolkata,Banglore,CCU → DEL → BLR,07:10,23:25,16h 15m,1 stop,No info,8610
IndiGo,15/06/2019,Kolkata,Banglore,CCU → BLR,17:15,19:50,2h 35m,non-stop,No info,4804
Air India,1/06/2019,Delhi,Cochin,DEL → CCU → BOM → COK,14:25,19:15 02 Jun,28h 50m,2 stops,No info,13591
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,16:20,9h 50m,1 stop,No info,14781
Jet Airways,15/03/2019,Banglore,New Delhi,BLR → BOM → DEL,08:00,13:15,5h 15m,1 stop,In-flight meal not included,9134
