Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Multiple carriers,6/03/2019,Delhi,Cochin,DEL → HYD → MAA → COK,07:05,21:20,14h 15m,2 stops,No info,7084
Multiple carriers,9/05/2019,Delhi,Cochin,DEL → BOM → COK,04:55,19:15,14h 20m,1 stop,No info,7575
Air India,03/03/2019,Banglore,New Delhi,BLR → HYD → DEL,08:15,08:50 07 Mar,24h 35m,1 stop,No info,6781
Jet Airways,6/06/2019,Banglore,Delhi,BLR → DEL,07:10,10:10,3h,non-stop,In-flight meal not included,6478
SpiceJet,15/03/2019,Mumbai,Hyderabad,BOM → HYD,05:45,07:05,1h 20m,non-stop,No check-in baggage included,2385
Multiple carriers,18/05/2019,Delhi,Cochin,DEL → BOM → COK,13:00,21:00,8h,1 stop,No info,9385
GoAir,18/04/2019,Banglore,Delhi,BLR → DEL,07:45,10:40,2h 55m,non-stop,No info,5048
IndiGo,12/06/2019,Delhi,Cochin,DEL → BOM → COK,20:25,01:30 13 Jun,5h 5m,1 stop,No info,5058
Multiple carriers Premium economy,21/03/2019,Delhi,Cochin,DEL → BOM → COK,06:00,13:20,7h 20m,1 stop,No info,11269
Multiple carriers,9/04/2019,Delhi,Cochin,DEL → BOM → COK,19:00,01:30 10 Apr,6h 30m,1 stop,No info,7363
Air India,9/03/2019,Delhi,Cochin,DEL → HYD → BOM → COK,21:30,19:15 10 Mar,21h 45m,2 stops,No info,11762
