Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,6/06/2019,Delhi,Cochin,DEL → BOM → COK,17:30,04:25 07 Jun,10h 55m,1 stop,In-flight meal not included,10262
Jet Airways,9/05/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,08:15 10 May,15h 45m,1 stop,No info,13941
Air Asia,27/04/2019,Delhi,Cochin,DEL → BLR → COK,16:45,07:10 28 Apr,14h 25m,1 stop,No info,6451
Air India,27/06/2019,Delhi,Cochin,DEL → HYD → MAA → COK,09:45,09:25 28 Jun,23h 40m,2 stops,No info,10975
Air India,6/03/2019,Delhi,Cochin,DEL → JAI → BOM → COK,12:00,07:40 07 Mar,19h 40m,2 stops,No info,14746
Air Asia,6/06/2019,Delhi,Cochin,DEL → BLR → COK,20:45,07:10 07 Jun,10h 25m,1 stop,No info,11410
SpiceJet,1/05/2019,Kolkata,Banglore,CCU → BLR,06:55,09:30,2h 35m,non-stop,No check-in baggage included,3841
Air India,3/06/2019,Delhi,Cochin,DEL → CCU → BOM → COK,06:50,07:40 04 Jun,24h 50m,2 stops,No info,13381
Multiple carriers,9/05/2019,Delhi,Cochin,DEL → BOM → COK,11:30,01:30 10 May,14h,1 stop,No info,15078
Air India,9/05/2019,Kolkata,Banglore,CCU → BOM → BLR,09:25,18:30,9h 5m,1 stop,No info,8891
Jet Airways,9/05/2019,Kolkata,Banglore,CCU → BOM → BLR,14:05,10:05 10 May,20h,1 stop,In-flight meal not included,7757
