Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Vistara,24/04/2019,Delhi,Cochin,DEL → COK,06:00,09:10,3h 10m,non-stop,No info,6216
Air India,9/06/2019,Delhi,Cochin,DEL → COK,18:05,21:10,3h 5m,non-stop,No info,8456
Jet Airways,18/05/2019,Delhi,Cochin,DEL → AMD → BOM → COK,19:10,12:35 19 May,17h 25m,2 stops,No info,15129
Jet Airways,12/03/2019,Banglore,New Delhi,BLR → BOM → DEL,16:55,07:40 13 Mar,14h 45m,1 stop,No info,13817
GoAir,6/05/2019,Delhi,Cochin,DEL → AMD → COK,07:25,13:35,6h 10m,1 stop,No info,6296
Air India,21/03/2019,Kolkata,Banglore,CCU → BLR,14:15,16:45,2h 30m,non-stop,No info,5170
SpiceJet,24/05/2019,Banglore,Delhi,BLR → DEL,21:10,00:05 25 May,2h 55m,non-stop,No check-in baggage included,3919
IndiGo,3/04/2019,Banglore,Delhi,BLR → DEL,07:10,10:05,2h 55m,non-stop,No info,4823
Jet Airways,24/06/2019,Delhi,Cochin,DEL → BOM → COK,10:00,04:25 25 Jun,18h 25m,1 stop,In-flight meal not included,10262
Jet Airways,9/06/2019,Delhi,Cochin,DEL → LKO → BOM → COK,14:05,12:35 10 Jun,22h 30m,2 stops,No info,13882
Multiple carriers,6/06/2019,Delhi,Cochin,DEL → BOM → COK,13:00,21:00,8h,1 stop,No info,13587
