Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,24/06/2019,Delhi,Cochin,DEL → ATQ → BOM → COK,20:00,04:25 25 Jun,8h 25m,2 stops,In-flight meal not included,12410
Jet Airways,18/05/2019,Delhi,Cochin,DEL → AMD → BOM → COK,23:05,12:35 19 May,13h 30m,2 stops,No info,15129
IndiGo,1/05/2019,Banglore,Delhi,BLR → DEL,13:00,15:50,2h 50m,non-stop,No info,4423
Jet Airways,27/05/2019,Delhi,Cochin,DEL → BOM → COK,13:00,19:00,6h,1 stop,No info,16079
Air India,6/06/2019,Kolkata,Banglore,CCU → VNS → DEL → BLR,14:30,08:55 07 Jun,18h 25m,2 stops,No info,15894
Multiple carriers,15/05/2019,Delhi,Cochin,DEL → BOM → COK,04:55,19:00,14h 5m,1 stop,No info,9103
Air India,12/06/2019,Delhi,Cochin,DEL → BLR → COK,09:45,08:15 13 Jun,22h 30m,1 stop,No info,8991
Air India,1/04/2019,Kolkata,Banglore,CCU → BOM → HBX → BLR,16:50,18:20 02 Apr,25h 30m,2 stops,No info,7893
IndiGo,3/03/2019,Mumbai,Hyderabad,BOM → HYD,02:30,04:00,1h 30m,non-stop,No info,4575
SpiceJet,3/05/2019,Kolkata,Banglore,CCU → BLR,09:00,11:25,2h 25m,non-stop,No info,3873
Jet Airways,21/03/2019,Banglore,New Delhi,BLR → BOM → DEL,05:45,21:20,15h 35m,1 stop,In-flight meal not included,7832
