Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Vistara,27/06/2019,Chennai,Kolkata,MAA → CCU,07:05,09:20,2h 15m,non-stop,No info,3687
Vistara,15/05/2019,Kolkata,Banglore,CCU → DEL → BLR,20:20,09:05 16 May,12h 45m,1 stop,No info,8452
IndiGo,18/05/2019,Banglore,Delhi,BLR → DEL,10:30,13:20,2h 50m,non-stop,No info,3943
IndiGo,15/03/2019,Mumbai,Hyderabad,BOM → HYD,06:20,07:45,1h 25m,non-stop,No info,3342
Jet Airways,12/05/2019,Kolkata,Banglore,CCU → DEL → BLR,20:25,14:25 13 May,18h,1 stop,No info,13067
Vistara,6/05/2019,Banglore,Delhi,BLR → DEL,19:30,22:15,2h 45m,non-stop,No info,4878
Jet Airways,9/05/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,10:05 10 May,12h 55m,1 stop,No info,14388
Jet Airways,27/05/2019,Delhi,Cochin,DEL → AMD → BOM → COK,13:25,04:25 28 May,15h,2 stops,No info,16704
Air India,21/05/2019,Mumbai,Hyderabad,BOM → HYD,19:30,20:45,1h 15m,non-stop,No info,3100
Air India,12/03/2019,Banglore,New Delhi,BLR → BOM → IDR → GWL → DEL,17:25,18:05 13 Mar,24h 40m,3 stops,No info,13387
IndiGo,9/06/2019,Mumbai,Hyderabad,BOM → HYD,09:10,10:40,1h 30m,non-stop,No info,4049
