Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,12:00 16 May,17h 5m,1 stop,In-flight meal not included,10844
Air India,9/06/2019,Delhi,Cochin,DEL → MAA → COK,20:40,09:25 10 Jun,12h 45m,1 stop,No info,7690
Jet Airways,21/05/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,09:45 22 May,24h 10m,1 stop,No info,13067
SpiceJet,3/04/2019,Mumbai,Hyderabad,BOM → HYD,05:45,07:15,1h 30m,non-stop,No check-in baggage included,1965
Jet Airways,9/03/2019,Delhi,Cochin,DEL → BOM → COK,16:00,18:50 10 Mar,26h 50m,1 stop,No info,16289
Air India,12/05/2019,Kolkata,Banglore,CCU → DEL → BLR,20:30,08:55 13 May,12h 25m,1 stop,No info,10203
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → BOM → BLR,14:05,23:35,9h 30m,1 stop,No info,15149
Vistara,21/05/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,23:25,6h 25m,1 stop,No info,9345
SpiceJet,18/05/2019,Mumbai,Hyderabad,BOM → HYD,05:45,07:15,1h 30m,non-stop,No info,2017
Vistara,15/05/2019,Kolkata,Banglore,CCU → DEL → BLR,07:10,23:25,16h 15m,1 stop,No info,9345
Air India,6/05/2019,Kolkata,Banglore,CCU → MAA → BLR,14:35,15:20 07 May,24h 45m,1 stop,No info,6528
