Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,9/05/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,04:40 10 May,12h 10m,1 stop,In-flight meal not included,10844
IndiGo,21/05/2019,Chennai,Kolkata,MAA → CCU,19:35,21:55,2h 20m,non-stop,No info,3597
SpiceJet,21/03/2019,Banglore,New Delhi,BLR → PNQ → DEL,10:20,18:15,7h 55m,1 stop,No info,7139
Air India,6/03/2019,Mumbai,Hyderabad,BOM → JDH → DEL → HYD,09:40,15:15 07 Mar,29h 35m,2 stops,No info,25139
Jet Airways,1/06/2019,Delhi,Cochin,DEL → JAI → BOM → COK,09:40,12:35 02 Jun,26h 55m,2 stops,In-flight meal not included,10368
Air India,6/04/2019,Delhi,Cochin,DEL → MAA → COK,20:40,09:25 07 Apr,12h 45m,1 stop,No info,5117
Multiple carriers,18/05/2019,Delhi,Cochin,DEL → BOM → COK,11:40,19:15,7h 35m,1 stop,No info,9211
SpiceJet,15/04/2019,Kolkata,Banglore,CCU → BLR,17:10,19:40,2h 30m,non-stop,No info,4174
Multiple carriers,27/05/2019,Delhi,Cochin,DEL → BOM → COK,07:30,19:15,11h 45m,1 stop,No info,10786
Jet Airways,15/03/2019,Banglore,New Delhi,BLR → BOM → DEL,08:00,07:40 16 Mar,23h 40m,1 stop,In-flight meal not included,9134
Jet Airways,1/06/2019,Delhi,Cochin,DEL → NAG → BOM → COK,14:35,04:25 02 Jun,13h 50m,2 stops,No info,13376
