Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,18/05/2019,Delhi,Cochin,DEL → BOM → COK,19:15,12:35 19 May,17h 20m,1 stop,In-flight meal not included,12373
SpiceJet,27/03/2019,Kolkata,Banglore,CCU → BLR,17:15,19:45,2h 30m,non-stop,No info,3847
Jet Airways,21/05/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,18:00 22 May,25h,1 stop,No info,14151
Jet Airways,6/03/2019,Delhi,Cochin,DEL → BOM → COK,08:00,04:25 07 Mar,20h 25m,1 stop,In-flight meal not included,13843
Jet Airways,18/05/2019,Banglore,Delhi,BLR → DEL,15:15,18:10,2h 55m,non-stop,No info,7229
Jet Airways,18/06/2019,Mumbai,Hyderabad,BOM → HYD,02:55,04:20,1h 25m,non-stop,In-flight meal not included,4995
Jet Airways,6/06/2019,Delhi,Cochin,DEL → BOM → COK,20:55,04:25 07 Jun,7h 30m,1 stop,In-flight meal not included,10262
Jet Airways,9/05/2019,Delhi,Cochin,DEL → JAI → BOM → COK,05:30,04:25 10 May,22h 55m,2 stops,In-flight meal not included,13029
Jet Airways,9/03/2019,Delhi,Cochin,DEL → BOM → COK,19:15,04:25 10 Mar,9h 10m,1 stop,In-flight meal not included,14053
Jet Airways,01/03/2019,Banglore,New Delhi,BLR → BOM → DEL,16:55,07:40 02 Mar,14h 45m,1 stop,1 Long layover,26890
SpiceJet,1/04/2019,Kolkata,Banglore,CCU → BLR,17:10,19:40,2h 30m,non-stop,No check-in baggage included,3841
