Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
IndiGo,21/05/2019,Banglore,Delhi,BLR → DEL,18:25,21:20,2h 55m,non-stop,No info,4823
Jet Airways,21/03/2019,Delhi,Cochin,DEL → BOM → COK,11:30,18:50,7h 20m,1 stop,No info,13244
Air Asia,24/03/2019,Kolkata,Banglore,CCU → DEL → BLR,07:35,19:25,11h 50m,1 stop,No info,6785
Air India,24/06/2019,Mumbai,Hyderabad,BOM → HYD,06:20,07:40,1h 20m,non-stop,No info,3100
Multiple carriers,12/06/2019,Delhi,Cochin,DEL → BOM → COK,18:00,01:30 13 Jun,7h 30m,1 stop,No info,7198
Jet Airways,27/06/2019,Delhi,Cochin,DEL → JAI → BOM → COK,09:40,19:00,9h 20m,2 stops,No info,13014
Air India,6/03/2019,Delhi,Cochin,DEL → CCU → BOM → COK,06:50,07:40 07 Mar,24h 50m,2 stops,No info,20416
Air India,6/06/2019,Delhi,Cochin,DEL → GOI → BOM → COK,22:00,19:15 07 Jun,21h 15m,2 stops,No info,10441
Air India,01/03/2019,Banglore,New Delhi,BLR → VGA → DEL,10:30,11:20 02 Mar,24h 50m,1 stop,No info,11528
Air India,6/05/2019,Kolkata,Banglore,CCU → DEL → COK → BLR,07:00,01:20 07 May,18h 20m,2 stops,No info,14083
IndiGo,15/05/2019,Chennai,Kolkata,MAA → CCU,19:35,21:55,2h 20m,non-stop,No info,3597
