Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
GoAir,3/05/2019,Banglore,Delhi,BLR → DEL,11:40,14:30,2h 50m,non-stop,No info,3898
SpiceJet,21/03/2019,Chennai,Kolkata,MAA → CCU,17:45,20:05,2h 20m,non-stop,No check-in baggage included,3332
Jet Airways,21/05/2019,Kolkata,Banglore,CCU → GAU → BLR,10:20,17:35,7h 15m,1 stop,In-flight meal not included,5608
Jet Airways,9/05/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,04:40 10 May,20h 15m,1 stop,No info,13941
Multiple carriers,21/03/2019,Delhi,Cochin,DEL → BOM → COK,07:30,19:15,11h 45m,1 stop,No info,9100
Vistara,15/06/2019,Banglore,Delhi,BLR → DEL,17:00,19:35,2h 35m,non-stop,No info,4878
IndiGo,1/06/2019,Delhi,Cochin,DEL → BOM → COK,07:30,21:00,13h 30m,1 stop,No info,6416
SpiceJet,12/05/2019,Mumbai,Hyderabad,BOM → HYD,05:45,07:15,1h 30m,non-stop,No info,2017
Jet Airways,27/03/2019,Delhi,Cochin,DEL → AMD → BOM → COK,19:10,19:45 28 Mar,24h 35m,2 stops,No info,10976
Jet Airways,24/03/2019,Kolkata,Banglore,CCU → BOM → BLR,19:45,16:20 25 Mar,20h 35m,1 stop,In-flight meal not included,10031
IndiGo,18/03/2019,Kolkata,Banglore,CCU → BLR,05:30,08:20,2h 50m,non-stop,No info,4462
