Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
IndiGo,6/05/2019,Banglore,Delhi,BLR → DEL,18:55,21:50,2h 55m,non-stop,No info,4823
IndiGo,15/06/2019,Chennai,Kolkata,MAA → CCU,19:35,21:55,2h 20m,non-stop,No info,3597
Multiple carriers,15/06/2019,Delhi,Cochin,DEL → BOM → COK,09:00,21:00,12h,1 stop,No info,13587
Air Asia,3/03/2019,Delhi,Cochin,DEL → BLR → COK,16:45,07:10 04 Mar,14h 25m,1 stop,No info,13474
IndiGo,21/03/2019,Chennai,Kolkata,MAA → CCU,13:20,15:35,2h 15m,non-stop,No info,3384
Jet Airways,27/05/2019,Delhi,Cochin,DEL → JAI → BOM → COK,05:30,19:00,13h 30m,2 stops,No info,15129
Jet Airways,21/05/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,08:15 22 May,25h 45m,1 stop,In-flight meal not included,8586
IndiGo,9/06/2019,Banglore,Delhi,BLR → DEL,23:30,02:20 10 Jun,2h 50m,non-stop,No info,4591
Jet Airways,27/06/2019,Delhi,Cochin,DEL → LKO → BOM → COK,11:45,12:35 28 Jun,24h 50m,2 stops,No info,13882
Multiple carriers,3/03/2019,Delhi,Cochin,DEL → BOM → COK,13:00,01:35 04 Mar,12h 35m,1 stop,No info,18286
Air Asia,15/05/2019,Kolkata,Banglore,CCU → DEL → BLR,07:35,19:25,11h 50m,1 stop,No info,5192
