Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Air India,18/05/2019,Delhi,Cochin,DEL → MAA → COK,12:30,09:25 19 May,20h 55m,1 stop,No info,7480
Jet Airways,1/06/2019,Delhi,Cochin,DEL → BOM → COK,18:15,04:25 02 Jun,10h 10m,1 stop,In-flight meal not included,10262
Air India,12/06/2019,Delhi,Cochin,DEL → BLR → COK,20:30,23:00 13 Jun,26h 30m,1 stop,No info,8907
Multiple carriers,27/06/2019,Delhi,Cochin,DEL → BOM → COK,08:45,19:00,10h 15m,1 stop,No info,11789
Multiple carriers,3/03/2019,Delhi,Cochin,DEL → BOM → COK,11:30,18:50,7h 20m,1 stop,No info,15135
Multiple carriers,18/05/2019,Delhi,Cochin,DEL → BOM → COK,08:30,19:15,10h 45m,1 stop,No info,7887
IndiGo,15/05/2019,Delhi,Cochin,DEL → HYD → COK,05:05,12:10,7h 5m,1 stop,No info,6818
IndiGo,9/03/2019,Chennai,Kolkata,MAA → CCU,05:15,07:35,2h 20m,non-stop,No info,6482
Multiple carriers,21/05/2019,Delhi,Cochin,DEL → BOM → COK,09:00,21:00,12h,1 stop,No info,7888
Jet Airways,24/03/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,04:45 25 Mar,20h 20m,1 stop,No info,13759
Jet Airways,27/06/2019,Delhi,Cochin,DEL → BOM → COK,08:00,19:00,11h,1 stop,In-flight meal not included,10262
