Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
IndiGo,3/04/2019,Kolkata,Banglore,CCU → BLR,15:15,17:45,2h 30m,non-stop,No info,4174
Multiple carriers,21/05/2019,Delhi,Cochin,DEL → BOM → COK,10:20,01:30 22 May,15h 10m,1 stop,No info,7485
Air India,18/05/2019,Kolkata,Banglore,CCU → JAI → BOM → BLR,08:20,11:10 19 May,26h 50m,2 stops,No info,11222
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,21:05 02 May,28h 5m,1 stop,No info,12121
Air India,21/05/2019,Kolkata,Banglore,CCU → JAI → BOM → BLR,08:20,18:30,10h 10m,2 stops,No info,10697
Jet Airways,9/05/2019,Delhi,Cochin,DEL → BOM → COK,11:30,19:00,7h 30m,1 stop,In-flight meal not included,12373
SpiceJet,21/05/2019,Kolkata,Banglore,CCU → PNQ → BLR,08:35,17:15,8h 40m,1 stop,No info,6381
Jet Airways,6/03/2019,Delhi,Cochin,DEL → UDR → BOM → COK,17:55,04:25 08 Mar,34h 30m,2 stops,No info,17072
Jet Airways,9/06/2019,Delhi,Cochin,DEL → JAI → BOM → COK,09:40,12:35 10 Jun,26h 55m,2 stops,In-flight meal not included,10368
IndiGo,24/05/2019,Banglore,Delhi,BLR → DEL,18:25,21:20,2h 55m,non-stop,No info,4823
