Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,3/06/2019,Delhi,Cochin,DEL → BOM → COK,20:55,04:25 04 Jun,7h 30m,1 stop,No info,14714
Jet Airways,3/05/2019,Banglore,Delhi,BLR → DEL,15:15,18:10,2h 55m,non-stop,In-flight meal not included,4544
Air India,1/06/2019,Delhi,Cochin,DEL → GOI → BOM → COK,22:00,19:15 02 Jun,21h 15m,2 stops,No info,10441
Air Asia,1/04/2019,Kolkata,Banglore,CCU → BLR,22:50,01:20 02 Apr,2h 30m,non-stop,No info,4107
IndiGo,18/04/2019,Banglore,Delhi,BLR → DEL,16:55,19:55,3h,non-stop,No info,4990
Jet Airways,21/03/2019,Delhi,Cochin,DEL → JAI → BOM → COK,05:30,18:50 22 Mar,37h 20m,2 stops,No info,12341
Air India,3/03/2019,Delhi,Cochin,DEL → AMD → BOM → COK,19:45,19:15 04 Mar,23h 30m,2 stops,No info,12856
Air India,1/04/2019,Kolkata,Banglore,CCU → DEL → BLR,10:00,23:15,13h 15m,1 stop,No info,7893
Vistara,15/03/2019,Delhi,Cochin,DEL → COK,14:55,17:50,2h 55m,non-stop,No info,6688
Jet Airways,27/03/2019,Delhi,Cochin,DEL → BOM → COK,09:00,18:50,9h 50m,1 stop,In-flight meal not included,5963
IndiGo,24/05/2019,Banglore,Delhi,BLR → DEL,22:10,01:00 25 May,2h 50m,non-stop,No info,3419
