Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Air India,18/05/2019,Delhi,Cochin,DEL → AMD → BOM → COK,16:40,19:15 19 May,26h 35m,2 stops,No info,9863
Jet Airways,27/06/2019,Delhi,Cochin,DEL → BOM → COK,10:00,19:00,9h,1 stop,In-flight meal not included,10262
Vistara,6/06/2019,Banglore,Delhi,BLR → DEL,07:00,09:40,2h 40m,non-stop,No info,4668
Multiple carriers,15/05/2019,Delhi,Cochin,DEL → BOM → COK,11:25,19:00,7h 35m,1 stop,No info,9103
Jet Airways,12/06/2019,Delhi,Cochin,DEL → BOM → COK,21:50,12:35 13 Jun,14h 45m,1 stop,In-flight meal not included,10262
GoAir,27/06/2019,Delhi,Cochin,DEL → AMD → COK,07:25,13:35,6h 10m,1 stop,No info,4525
Air India,27/04/2019,Banglore,Delhi,BLR → DEL,10:00,12:45,2h 45m,non-stop,No info,5228
Jet Airways,06/03/2019,Banglore,New Delhi,BLR → BOM → DEL,21:25,05:05 07 Mar,7h 40m,1 stop,No info,19225
Jet Airways,9/05/2019,Mumbai,Hyderabad,BOM → HYD,10:20,11:50,1h 30m,non-stop,No info,8040
Jet Airways,21/03/2019,Delhi,Cochin,DEL → BOM → COK,14:00,04:25 22 Mar,14h 25m,1 stop,In-flight meal not included,7438
