Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,24/03/2019,Mumbai,Hyderabad,BOM → HYD,15:50,17:20,1h 30m,non-stop,No info,5678
Air India,12/05/2019,Kolkata,Banglore,CCU → BOM → BLR,09:25,11:10 13 May,25h 45m,1 stop,No info,8891
Jet Airways,3/03/2019,Delhi,Cochin,DEL → BOM → COK,21:50,18:50 04 Mar,21h,1 stop,No info,17024
Jet Airways,12/06/2019,Delhi,Cochin,DEL → JAI → BOM → COK,09:40,19:00,9h 20m,2 stops,In-flight meal not included,10368
Jet Airways,9/06/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,18:15 10 Jun,22h 15m,1 stop,No info,14571
Jet Airways,21/03/2019,Banglore,New Delhi,BLR → BOM → DEL,07:00,15:15,8h 15m,1 stop,In-flight meal not included,7832
Jet Airways,9/05/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,22:05,12h 30m,1 stop,No info,14151
Multiple carriers,21/03/2019,Delhi,Cochin,DEL → BOM → COK,10:45,19:15,8h 30m,1 stop,No info,7154
Air Asia,15/04/2019,Kolkata,Banglore,CCU → DEL → BLR,07:35,19:25,11h 50m,1 stop,No info,5192
Multiple carriers,6/03/2019,Delhi,Cochin,DEL → IDR → BOM → COK,15:05,01:35 07 Mar,10h 30m,2 stops,No info,21483
