Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,18/05/2019,Delhi,Cochin,DEL → JAI → BOM → COK,05:30,19:00,13h 30m,2 stops,In-flight meal not included,13029
SpiceJet,9/04/2019,Banglore,Delhi,BLR → DEL,21:10,00:05 10 Apr,2h 55m,non-stop,No check-in baggage included,3919
IndiGo,3/05/2019,Chennai,Kolkata,MAA → CCU,05:15,07:40,2h 25m,non-stop,No info,3850
Air India,24/06/2019,Delhi,Cochin,DEL → HYD → MAA → COK,13:15,09:25 25 Jun,20h 10m,2 stops,No info,8839
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,04:40 02 Apr,12h 10m,1 stop,In-flight meal not included,7064
Jet Airways,12/05/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,08:15 13 May,12h 15m,1 stop,No info,13941
Air India,24/05/2019,Kolkata,Banglore,CCU → DEL → COK → TRV → BLR,10:00,10:30 25 May,24h 30m,3 stops,No info,13007
Jet Airways,18/05/2019,Kolkata,Banglore,CCU → BOM → BLR,14:05,22:35,8h 30m,1 stop,No info,14781
Jet Airways,18/03/2019,Mumbai,Hyderabad,BOM → HYD,19:35,21:05,1h 30m,non-stop,In-flight meal not included,2071
Jet Airways,21/06/2019,Delhi,Cochin,DEL → COK,11:00,14:15,3h 15m,non-stop,In-flight meal not included,4256
Vistara,09/03/2019,Banglore,New Delhi,BLR → DEL,16:00,18:35,2h 35m,non-stop,No info,7923
