Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,21/05/2019,Delhi,Cochin,DEL → BOM → COK,14:00,04:25 22 May,14h 25m,1 stop,In-flight meal not included,12898
IndiGo,18/04/2019,Banglore,Delhi,BLR → DEL,06:05,08:50,2h 45m,non-stop,No info,4591
Air India,24/03/2019,Delhi,Cochin,DEL → BOM → COK,04:00,07:40 25 Mar,27h 40m,1 stop,No info,8635
Jet Airways,27/06/2019,Delhi,Cochin,DEL → BOM → COK,09:00,19:00,10h,1 stop,No info,14714
Jet Airways,18/05/2019,Kolkata,Banglore,CCU → DEL → BLR,20:25,19:10 19 May,22h 45m,1 stop,No info,14151
Multiple carriers,1/06/2019,Delhi,Cochin,DEL → BOM → COK,04:55,19:15,14h 20m,1 stop,No info,8835
Air India,21/05/2019,Kolkata,Banglore,CCU → DEL → BLR,17:30,08:55 22 May,15h 25m,1 stop,No info,11936
Jet Airways,9/06/2019,Delhi,Cochin,DEL → LKO → BOM → COK,21:35,12:35 10 Jun,15h,2 stops,No info,13882
Air India,1/04/2019,Delhi,Cochin,DEL → MAA → COK,17:20,09:25 02 Apr,16h 5m,1 stop,No info,5117
Jet Airways,24/05/2019,Banglore,Delhi,BLR → DEL,15:15,18:10,2h 55m,non-stop,In-flight meal not included,4544
IndiGo,15/05/2019,Delhi,Cochin,DEL → HYD → COK,06:50,22:30,15h 40m,1 stop,No info,6442
