Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,18/03/2019,Banglore,New Delhi,BLR → BOM → DEL,08:55,19:10,10h 15m,1 stop,No info,13555
Multiple carriers,1/06/2019,Delhi,Cochin,DEL → BOM → COK,17:00,01:30 02 Jun,8h 30m,1 stop,No info,7408
IndiGo,24/05/2019,Kolkata,Banglore,CCU → BLR,14:25,16:55,2h 30m,non-stop,No info,5224
IndiGo,01/03/2019,Banglore,New Delhi,BLR → HYD → DEL,12:10,17:05,4h 55m,1 stop,No info,9694
IndiGo,21/03/2019,Delhi,Cochin,DEL → BOM → COK,17:10,01:35 22 Mar,8h 25m,1 stop,No info,7318
IndiGo,21/05/2019,Delhi,Cochin,DEL → HYD → COK,07:35,12:10,4h 35m,1 stop,No info,5054
Jet Airways,1/05/2019,Banglore,Delhi,BLR → DEL,18:55,22:00,3h 5m,non-stop,In-flight meal not included,4030
Jet Airways,06/03/2019,Banglore,New Delhi,BLR → BOM → DEL,08:00,18:25,10h 25m,1 stop,No info,16736
Air India,18/03/2019,Mumbai,Hyderabad,BOM → HYD,19:30,20:45,1h 15m,non-stop,No info,2050
Air India,12/03/2019,Mumbai,Hyderabad,BOM → AMD → ISK → HYD,01:35,14:50,13h 15m,2 stops,No info,9977
Jet Airways,6/06/2019,Delhi,Cochin,DEL → JAI → BOM → COK,05:30,04:25 07 Jun,22h 55m,2 stops,In-flight meal not included,10368
