Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Air India,9/06/2019,Kolkata,Banglore,CCU → BOM → BLR,09:25,07:55 10 Jun,22h 30m,1 stop,No info,8366
Air India,1/06/2019,Delhi,Cochin,DEL → TRV → COK,05:15,06:50 02 Jun,25h 35m,1 stop,No info,7480
Jet Airways,12/05/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,22:35,6h 5m,1 stop,No info,14781
Air India,24/03/2019,Kolkata,Banglore,CCU → GAU → DEL → BLR,05:55,23:15 25 Mar,41h 20m,2 stops,No info,13990
Air India,21/03/2019,Delhi,Cochin,DEL → HYD → BOM → COK,17:15,19:15 22 Mar,26h,2 stops,No info,8245
Jet Airways,24/06/2019,Delhi,Cochin,DEL → BOM → COK,10:00,19:00,9h,1 stop,In-flight meal not included,10262
Jet Airways,12/06/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,04:40 13 Jun,22h 10m,1 stop,No info,12739
Multiple carriers,21/05/2019,Delhi,Cochin,DEL → BOM → COK,11:25,19:15,7h 50m,1 stop,No info,7575
Air India,18/03/2019,Banglore,New Delhi,BLR → DEL,17:00,19:45,2h 45m,non-stop,No info,11633
Jet Airways,15/06/2019,Delhi,Cochin,DEL → JAI → BOM → COK,05:30,19:00,13h 30m,2 stops,In-flight meal not included,10368
