Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,9/06/2019,Mumbai,Hyderabad,BOM → HYD,19:35,21:05,1h 30m,non-stop,No info,5678
Jet Airways,01/03/2019,Banglore,New Delhi,BLR → BOM → DEL,08:55,00:45 02 Mar,15h 50m,1 stop,No info,26890
Air India,6/03/2019,Mumbai,Hyderabad,BOM → BHO → DEL → HYD,06:00,19:25 07 Mar,37h 25m,2 stops,No info,13904
Jet Airways,1/06/2019,Delhi,Cochin,DEL → ATQ → BOM → COK,20:00,04:25 02 Jun,8h 25m,2 stops,In-flight meal not included,15318
Vistara,15/05/2019,Kolkata,Banglore,CCU → DEL → BLR,20:20,22:40 16 May,26h 20m,1 stop,No info,8452
IndiGo,9/06/2019,Delhi,Cochin,DEL → BOM → COK,10:35,21:00,10h 25m,1 stop,No info,6314
Air India,1/05/2019,Kolkata,Banglore,CCU → DEL → BLR,10:00,20:25,10h 25m,1 stop,No info,10203
SpiceJet,15/06/2019,Chennai,Kolkata,MAA → CCU,08:20,10:35,2h 15m,non-stop,No info,3597
Multiple carriers,12/06/2019,Delhi,Cochin,DEL → BOM → COK,10:20,19:15,8h 55m,1 stop,No info,8266
Jet Airways,18/05/2019,Delhi,Cochin,DEL → BOM → COK,21:50,12:35 19 May,14h 45m,1 stop,In-flight meal not included,12373
Jet Airways,01/03/2019,Banglore,New Delhi,BLR → BOM → DEL,14:05,21:20,7h 15m,1 stop,No info,36235
