Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
IndiGo,1/06/2019,Mumbai,Hyderabad,BOM → HYD,06:25,07:55,1h 30m,non-stop,No info,4049
Air India,12/04/2019,Kolkata,Banglore,CCU → BLR,14:15,16:45,2h 30m,non-stop,No info,5195
IndiGo,18/05/2019,Kolkata,Banglore,CCU → BLR,20:20,22:55,2h 35m,non-stop,No info,4804
IndiGo,03/03/2019,Banglore,New Delhi,BLR → DEL,13:00,15:50,2h 50m,non-stop,No info,7648
IndiGo,3/05/2019,Chennai,Kolkata,MAA → CCU,07:55,10:15,2h 20m,non-stop,No info,3850
Air India,15/04/2019,Banglore,Delhi,BLR → DEL,10:00,12:45,2h 45m,non-stop,No info,6121
IndiGo,18/06/2019,Chennai,Kolkata,MAA → CCU,05:15,07:40,2h 25m,non-stop,No info,3540
Jet Airways,15/03/2019,Banglore,New Delhi,BLR → BOM → DEL,05:45,11:25,5h 40m,1 stop,In-flight meal not included,9134
Jet Airways,6/06/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,22:35 07 Jun,27h 40m,1 stop,In-flight meal not included,10844
IndiGo,3/06/2019,Chennai,Kolkata,MAA → CCU,22:05,00:25 04 Jun,2h 20m,non-stop,No info,5277
