Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,9/03/2019,Delhi,Cochin,DEL → BOM → COK,21:50,04:25 10 Mar,6h 35m,1 stop,No info,15029
Jet Airways,9/04/2019,Delhi,Cochin,DEL → JAI → BOM → COK,05:30,19:00,13h 30m,2 stops,No info,10909
Multiple carriers,9/03/2019,Delhi,Cochin,DEL → BOM → COK,08:40,19:45,11h 5m,1 stop,No info,18492
Jet Airways,24/06/2019,Delhi,Cochin,DEL → BOM → COK,02:15,04:25 25 Jun,26h 10m,1 stop,In-flight meal not included,10262
Jet Airways,18/05/2019,Kolkata,Banglore,CCU → GAU → BLR,11:50,17:35,5h 45m,1 stop,No info,8781
IndiGo,27/05/2019,Delhi,Cochin,DEL → HYD → COK,08:35,16:10,7h 35m,1 stop,No info,6442
Jet Airways,12/03/2019,Mumbai,Hyderabad,BOM → DEL → HYD,09:50,16:35,6h 45m,1 stop,No info,20120
Vistara,27/05/2019,Banglore,Delhi,BLR → DEL,19:30,22:15,2h 45m,non-stop,No info,4878
Jet Airways,06/03/2019,Banglore,New Delhi,BLR → BOM → DEL,05:45,18:25,12h 40m,1 stop,No info,16736
SpiceJet,24/05/2019,Kolkata,Banglore,CCU → IXB → BLR,11:15,18:30,7h 15m,1 stop,No info,9630
Vistara,9/05/2019,Kolkata,Banglore,CCU → DEL → BLR,07:10,18:50,11h 40m,1 stop,No info,8610
