Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,9/03/2019,Delhi,Cochin,DEL → BOM → COK,19:15,04:25 10 Mar,9h 10m,1 stop,No info,16289
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,04:40 02 Apr,9h 45m,1 stop,No info,12681
IndiGo,27/04/2019,Banglore,Delhi,BLR → DEL,18:25,21:20,2h 55m,non-stop,No info,4823
Jet Airways,9/06/2019,Delhi,Cochin,DEL → JAI → BOM → COK,09:40,12:35 10 Jun,26h 55m,2 stops,No info,13014
Jet Airways,6/04/2019,Delhi,Cochin,DEL → BOM → COK,07:05,19:00,11h 55m,1 stop,In-flight meal not included,5406
Multiple carriers,15/05/2019,Delhi,Cochin,DEL → BOM → COK,07:30,19:00,11h 30m,1 stop,No info,9315
Air India,9/05/2019,Delhi,Cochin,DEL → MAA → COK,12:30,09:25 10 May,20h 55m,1 stop,No info,7480
Jet Airways,18/03/2019,Banglore,New Delhi,BLR → BOM → DEL,14:05,19:10,5h 5m,1 stop,No info,14815
Air India,24/03/2019,Kolkata,Banglore,CCU → DEL → BLR,20:30,16:15 25 Mar,19h 45m,1 stop,No info,12173
Air India,15/03/2019,Banglore,New Delhi,BLR → CCU → BBI → DEL,05:50,23:45,17h 55m,2 stops,No info,7664
