Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Air India,24/06/2019,Banglore,Delhi,BLR → DEL,13:20,16:10,2h 50m,non-stop,No info,6961
Air India,9/03/2019,Delhi,Cochin,DEL → BOM → COK,07:00,19:15,12h 15m,1 stop,No info,15704
Jet Airways,6/03/2019,Mumbai,Hyderabad,BOM → HYD,10:20,11:50,1h 30m,non-stop,No info,8040
Jet Airways,1/06/2019,Delhi,Cochin,DEL → BOM → COK,19:15,04:25 02 Jun,9h 10m,1 stop,No info,14714
Jet Airways,27/03/2019,Delhi,Cochin,DEL → IXC → BOM → COK,06:20,04:25 28 Mar,22h 5m,2 stops,In-flight meal not included,9296
Multiple carriers,21/05/2019,Delhi,Cochin,DEL → BOM → COK,09:00,19:00,10h,1 stop,No info,10197
Air India,12/06/2019,Delhi,Cochin,DEL → BOM → COK,13:00,19:15,6h 15m,1 stop,No info,8372
Vistara,9/03/2019,Delhi,Cochin,DEL → COK,14:55,17:50,2h 55m,non-stop,No info,6741
IndiGo,9/03/2019,Chennai,Kolkata,MAA → CCU,17:05,19:40,2h 35m,non-stop,No info,6297
Jet Airways,12/06/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,18:15,9h 50m,1 stop,No info,13626
Jet Airways,27/05/2019,Delhi,Cochin,DEL → AMD → BOM → COK,19:10,19:00 28 May,23h 50m,2 stops,No info,15129
