Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,03/03/2019,Banglore,New Delhi,BLR → BOM → DEL,05:45,05:05 07 Mar,23h 20m,1 stop,In-flight meal not included,11087
Jet Airways,27/06/2019,Delhi,Cochin,DEL → BOM → COK,07:05,12:35,5h 30m,1 stop,In-flight meal not included,10262
Jet Airways,6/04/2019,Delhi,Cochin,DEL → COK,11:00,14:15,3h 15m,non-stop,In-flight meal not included,4886
IndiGo,21/03/2019,Delhi,Cochin,DEL → BBI → COK,02:35,08:30,5h 55m,1 stop,No info,8470
Air India,21/05/2019,Kolkata,Banglore,CCU → GAU → IMF → DEL → BLR,09:50,23:15,13h 25m,3 stops,No info,14960
SpiceJet,9/05/2019,Kolkata,Banglore,CCU → BLR,06:55,09:30,2h 35m,non-stop,No info,3873
Air India,9/03/2019,Delhi,Cochin,DEL → AMD → BOM → COK,16:40,19:15 10 Mar,26h 35m,2 stops,No info,11911
Air India,15/06/2019,Delhi,Cochin,DEL → BLR → COK,09:45,23:00,13h 15m,1 stop,No info,8907
SpiceJet,9/05/2019,Chennai,Kolkata,MAA → CCU,08:20,10:35,2h 15m,non-stop,No check-in baggage included,3859
Air Asia,24/06/2019,Kolkata,Banglore,CCU → BLR,22:50,01:20 25 Jun,2h 30m,non-stop,No info,3807
Air Asia,6/03/2019,Kolkata,Banglore,CCU → BLR,10:20,12:55,2h 35m,non-stop,No info,4384
