Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
IndiGo,15/05/2019,Delhi,Cochin,DEL → BOM → COK,17:30,01:30 16 May,8h,1 stop,No info,6979
Air India,27/05/2019,Delhi,Cochin,DEL → COK,18:05,21:10,3h 5m,non-stop,No info,6094
Jet Airways,27/03/2019,Delhi,Cochin,DEL → BOM → COK,20:50,04:25 28 Mar,7h 35m,1 stop,No info,12242
Air India,12/06/2019,Kolkata,Banglore,CCU → BBI → BOM → BLR,12:00,21:50,9h 50m,2 stops,No info,9416
Air India,21/03/2019,Delhi,Cochin,DEL → HYD → MAA → COK,13:15,09:25 22 Mar,20h 10m,2 stops,No info,7107
Jet Airways,9/06/2019,Delhi,Cochin,DEL → IDR → BOM → COK,21:25,19:00 10 Jun,21h 35m,2 stops,No info,13292
IndiGo,3/03/2019,Chennai,Kolkata,MAA → CCU,07:55,10:15,2h 20m,non-stop,No info,7295
IndiGo,18/04/2019,Banglore,Delhi,BLR → DEL,00:30,03:25,2h 55m,non-stop,No info,4423
IndiGo,24/03/2019,Banglore,New Delhi,BLR → DEL,23:30,02:20 28 Mar,2h 50m,non-stop,No info,5694
Jet Airways,24/03/2019,Banglore,New Delhi,BLR → BOM → DEL,05:45,10:25,4h 40m,1 stop,In-flight meal not included,8147
