Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Air India,06/03/2019,Banglore,New Delhi,BLR → MAA → DEL,11:50,08:55 07 Mar,21h 5m,1 stop,No info,14594
Jet Airways,24/03/2019,Kolkata,Banglore,CCU → BOM → BLR,16:55,04:45 25 Mar,11h 50m,1 stop,No info,14231
Air India,15/05/2019,Delhi,Cochin,DEL → TRV → COK,05:15,06:50 16 May,25h 35m,1 stop,No info,8425
Multiple carriers,12/06/2019,Delhi,Cochin,DEL → HYD → COK,07:05,22:30,15h 25m,1 stop,No info,9646
IndiGo,3/03/2019,Chennai,Kolkata,MAA → CCU,14:40,17:05,2h 25m,non-stop,No info,7295
Air Asia,9/04/2019,Kolkata,Banglore,CCU → BBI → BLR,06:50,10:30,3h 40m,1 stop,No info,5162
IndiGo,09/03/2019,Banglore,New Delhi,BLR → DEL,18:25,21:20,2h 55m,non-stop,No info,6860
Vistara,15/04/2019,Delhi,Cochin,DEL → COK,06:00,09:10,3h 10m,non-stop,No info,6216
Air Asia,24/05/2019,Kolkata,Banglore,CCU → DEL → BLR,07:35,19:25,11h 50m,1 stop,No info,5192
IndiGo,9/04/2019,Banglore,Delhi,BLR → DEL,20:00,22:50,2h 50m,non-stop,No info,4823
SpiceJet,3/04/2019,Banglore,Delhi,BLR → DEL,09:30,12:20,2h 50m,non-stop,No check-in baggage included,3919
