Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
SpiceJet,21/04/2019,Kolkata,Banglore,CCU → BLR,22:20,00:40 22 Apr,2h 20m,non-stop,No info,4911
IndiGo,6/03/2019,Chennai,Kolkata,MAA → CCU,05:15,07:35,2h 20m,non-stop,No info,6482
Jet Airways,01/03/2019,Banglore,New Delhi,BLR → BOM → DEL,08:55,15:15,6h 20m,1 stop,No info,26890
IndiGo,18/05/2019,Kolkata,Banglore,CCU → HYD → BLR,19:20,23:45,4h 25m,1 stop,No info,3717
IndiGo,1/06/2019,Chennai,Kolkata,MAA → CCU,13:15,15:35,2h 20m,non-stop,No info,3597
Air India,18/03/2019,Banglore,New Delhi,BLR → CCU → GAU → DEL,11:05,22:10,11h 5m,2 stops,No info,10846
Air India,01/03/2019,Banglore,New Delhi,BLR → CCU → DEL,05:50,22:45,16h 55m,1 stop,No info,14069
Jet Airways,1/04/2019,Delhi,Cochin,DEL → BOM → COK,22:50,12:35 02 Apr,13h 45m,1 stop,In-flight meal not included,5177
Air India,6/03/2019,Delhi,Cochin,DEL → NAG → BOM → COK,05:55,07:40 07 Mar,25h 45m,2 stops,No info,14641
IndiGo,6/06/2019,Delhi,Cochin,DEL → HYD → COK,08:35,22:30,13h 55m,1 stop,No info,6442
Air India,21/03/2019,Delhi,Cochin,DEL → BLR → COK,17:45,23:00,5h 15m,1 stop,No info,5704
