Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
SpiceJet,24/04/2019,Delhi,Cochin,DEL → MAA → COK,15:45,22:05,6h 20m,1 stop,No info,5583
Air India,12/06/2019,Delhi,Cochin,DEL → CCU → BOM → COK,14:25,19:15 13 Jun,28h 50m,2 stops,No info,13381
Air India,15/03/2019,Banglore,New Delhi,BLR → COK → DEL,06:55,10:50 16 Mar,27h 55m,1 stop,No info,7932
Jet Airways,9/05/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,08:15 10 May,12h 15m,1 stop,In-flight meal not included,7757
Jet Airways,18/05/2019,Delhi,Cochin,DEL → JAI → BOM → COK,05:30,04:25 19 May,22h 55m,2 stops,In-flight meal not included,13029
SpiceJet,9/06/2019,Kolkata,Banglore,CCU → BLR,06:55,09:30,2h 35m,non-stop,No check-in baggage included,3841
Air India,03/03/2019,Banglore,New Delhi,BLR → DEL,13:20,16:10,2h 50m,non-stop,No info,10216
Air India,21/05/2019,Mumbai,Hyderabad,BOM → HYD,21:05,22:25,1h 20m,non-stop,No info,3100
Air India,21/03/2019,Delhi,Cochin,DEL → HYD → BOM → COK,17:15,19:15 22 Mar,26h,2 stops,No info,8245
Air India,01/03/2019,Banglore,New Delhi,BLR → CCU → DEL,11:05,19:50,8h 45m,1 stop,1 Long layover,14594
Jet Airways,1/06/2019,Delhi,Cochin,DEL → BDQ → BOM → COK,18:25,12:35 02 Jun,18h 10m,2 stops,No info,14237
