Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Air Asia,9/06/2019,Banglore,Delhi,BLR → DEL,23:55,02:45 10 Jun,2h 50m,non-stop,No info,7120
Jet Airways,21/05/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,10:55 22 May,17h 55m,1 stop,No info,14151
Air India,21/06/2019,Mumbai,Hyderabad,BOM → HYD,06:20,07:40,1h 20m,non-stop,No info,3100
Jet Airways,24/05/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,14:25 25 May,21h 25m,1 stop,No info,12121
SpiceJet,6/05/2019,Mumbai,Hyderabad,BOM → HYD,05:45,07:15,1h 30m,non-stop,No info,2017
SpiceJet,15/06/2019,Mumbai,Hyderabad,BOM → HYD,05:45,07:15,1h 30m,non-stop,No check-in baggage included,2647
IndiGo,12/06/2019,Delhi,Cochin,DEL → BLR → COK,17:05,22:25,5h 20m,1 stop,No info,6147
Jet Airways,1/06/2019,Delhi,Cochin,DEL → BDQ → BOM → COK,18:25,04:25 02 Jun,10h,2 stops,No info,14237
Jet Airways,12/06/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,09:20 13 Jun,12h 10m,1 stop,No info,13044
Jet Airways,18/05/2019,Delhi,Cochin,DEL → BOM → COK,02:15,19:00,16h 45m,1 stop,No info,15554
