Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Air Asia,9/06/2019,Delhi,Cochin,DEL → BLR → COK,16:45,22:25,5h 40m,1 stop,No info,13470
Jet Airways,27/06/2019,Banglore,Delhi,BLR → DEL,11:10,14:05,2h 55m,non-stop,No info,8016
Jet Airways,9/03/2019,Delhi,Cochin,DEL → BOM → COK,18:15,18:50 10 Mar,24h 35m,1 stop,No info,16289
Jet Airways,6/06/2019,Delhi,Cochin,DEL → BOM → COK,19:45,04:25 07 Jun,8h 40m,1 stop,In-flight meal not included,10262
IndiGo,27/06/2019,Banglore,Delhi,BLR → DEL,18:25,21:20,2h 55m,non-stop,No info,4823
Vistara,9/04/2019,Banglore,Delhi,BLR → DEL,09:45,12:35,2h 50m,non-stop,No info,5403
Jet Airways,18/05/2019,Delhi,Cochin,DEL → BOM → COK,17:30,19:00 19 May,25h 30m,1 stop,In-flight meal not included,12373
SpiceJet,6/03/2019,Mumbai,Hyderabad,BOM → JLR → HYD,14:10,22:25,8h 15m,1 stop,No info,13552
Jet Airways,9/05/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,20:45,12h 20m,1 stop,In-flight meal not included,10844
Air India,6/03/2019,Mumbai,Hyderabad,BOM → JDH → DEL → HYD,09:40,23:45,14h 5m,2 stops,No info,22619
Multiple carriers,27/05/2019,Delhi,Cochin,DEL → BOM → COK,10:35,19:15,8h 40m,1 stop,No info,8625
