Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
IndiGo,21/03/2019,Banglore,New Delhi,BLR → AMD → DEL,14:25,19:25,5h,1 stop,No info,7708
Jet Airways,21/06/2019,Mumbai,Hyderabad,BOM → HYD,08:45,10:15,1h 30m,non-stop,No info,8040
SpiceJet,12/05/2019,Chennai,Kolkata,MAA → CCU,08:20,10:35,2h 15m,non-stop,No info,3597
SpiceJet,27/05/2019,Kolkata,Banglore,CCU → BLR,17:10,19:40,2h 30m,non-stop,No check-in baggage included,3841
Air India,15/05/2019,Kolkata,Banglore,CCU → DEL → BLR,17:30,20:25 16 May,26h 55m,1 stop,No info,10203
IndiGo,27/04/2019,Delhi,Cochin,DEL → BLR → COK,02:00,07:45,5h 45m,1 stop,No info,7173
SpiceJet,9/06/2019,Mumbai,Hyderabad,BOM → HYD,22:45,00:15 10 Jun,1h 30m,non-stop,No check-in baggage included,1965
IndiGo,6/06/2019,Delhi,Cochin,DEL → BOM → COK,20:25,01:30 07 Jun,5h 5m,1 stop,No info,5054
IndiGo,03/03/2019,Banglore,New Delhi,BLR → DEL,16:55,19:45,2h 50m,non-stop,No info,8855
Jet Airways,01/03/2019,Banglore,New Delhi,BLR → BOM → DEL,05:45,21:20,15h 35m,1 stop,No info,27992
