Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Air India,21/03/2019,Delhi,Cochin,DEL → MAA → COK,20:40,09:25 22 Mar,12h 45m,1 stop,No info,5642
Multiple carriers,9/05/2019,Delhi,Cochin,DEL → BOM → COK,13:00,01:30 10 May,12h 30m,1 stop,No info,15078
Multiple carriers,12/06/2019,Delhi,Cochin,DEL → BOM → COK,14:00,01:30 13 Jun,11h 30m,1 stop,No info,13377
Air India,15/05/2019,Kolkata,Banglore,CCU → DEL → COK → BLR,20:30,13:45 16 May,17h 15m,2 stops,No info,16057
Jet Airways,18/03/2019,Banglore,New Delhi,BLR → BOM → DEL,05:45,10:45,5h,1 stop,No info,12284
Jet Airways,18/03/2019,Mumbai,Hyderabad,BOM → HYD,19:35,21:05,1h 30m,non-stop,No info,5678
Multiple carriers,3/03/2019,Delhi,Cochin,DEL → BOM → COK,18:00,01:35 04 Mar,7h 35m,1 stop,No info,17703
IndiGo,3/06/2019,Banglore,Delhi,BLR → DEL,07:10,10:05,2h 55m,non-stop,No info,4823
Air India,1/04/2019,Kolkata,Banglore,CCU → IXR → BBI → BLR,05:50,13:15,7h 25m,2 stops,No info,5562
IndiGo,6/03/2019,Delhi,Cochin,DEL → BBI → COK,02:35,08:30,5h 55m,1 stop,No info,13790
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,08:15 02 May,15h 45m,1 stop,In-flight meal not included,8586
