Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,24/06/2019,Delhi,Cochin,DEL → AMD → BOM → COK,23:05,12:35 25 Jun,13h 30m,2 stops,No info,12819
Jet Airways,21/03/2019,Delhi,Cochin,DEL → MAA → BOM → COK,13:55,18:50 22 Mar,28h 55m,2 stops,In-flight meal not included,8728
SpiceJet,9/05/2019,Delhi,Cochin,DEL → PNQ → COK,08:45,13:15,4h 30m,1 stop,No info,4812
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,22:05 02 May,29h 5m,1 stop,No info,14151
Vistara,1/05/2019,Kolkata,Banglore,CCU → DEL → BLR,20:20,09:05 02 May,12h 45m,1 stop,No info,8452
IndiGo,24/03/2019,Kolkata,Banglore,CCU → HYD → BLR,15:10,20:15,5h 5m,1 stop,No info,6762
Jet Airways,12/03/2019,Banglore,New Delhi,BLR → BOM → DEL,18:55,13:15 13 Mar,18h 20m,1 stop,No info,13817
Jet Airways,21/05/2019,Delhi,Cochin,DEL → BOM → COK,14:00,12:35 22 May,22h 35m,1 stop,In-flight meal not included,12898
IndiGo,6/04/2019,Kolkata,Banglore,CCU → HYD → BLR,19:20,23:45,4h 25m,1 stop,No info,3480
Jet Airways,01/03/2019,Banglore,New Delhi,BLR → BOM → DEL,11:40,21:20,9h 40m,1 stop,1 Long layover,27992
Jet Airways,21/03/2019,Delhi,Cochin,DEL → BDQ → BOM → COK,18:25,04:25 22 Mar,10h,2 stops,In-flight meal not included,7791
